   3.0000,  24.0000,   0.5563,   0.1364,   0.7779,   0.1930,   1.3991,   1.3599,   2.7969,   0.0000,   0.0000
   3.0000,  25.0000,   0.5389,   0.1437,   0.7617,   0.2032,   1.4055,   1.3672,   2.7219,   0.0000,   0.0000
   3.0000,  26.0000,   0.5213,   0.1511,   0.7453,   0.2137,   1.4120,   1.3745,   2.6593,   0.0000,   0.0000
   3.0000,  27.0000,   0.5035,   0.1587,   0.7289,   0.2244,   1.4188,   1.3818,   2.6085,   0.0000,   0.0000
   3.0000,  28.0000,   0.4856,   0.1663,   0.7123,   0.2352,   1.4256,   1.3890,   2.5687,   0.0000,   0.0000
   3.0000,  29.0000,   0.4675,   0.1741,   0.6957,   0.2462,   1.4324,   1.3961,   2.5392,   0.0000,   0.0000
   3.0000,  30.0000,   0.4493,   0.1820,   0.6790,   0.2574,   1.4393,   1.4030,   2.5188,   0.0000,   0.0000
   3.0000,  31.0000,   0.4311,   0.1900,   0.6623,   0.2687,   1.4460,   1.4098,   2.5067,   0.0000,   0.0000
   3.0000,  32.0000,   0.4128,   0.1981,   0.6457,   0.2802,   1.4527,   1.4164,   2.5020,   0.0000,   0.0000
   3.0000,  33.0000,   0.3945,   0.2064,   0.6291,   0.2918,   1.4592,   1.4227,   2.5039,   0.0000,   0.0000
   3.0000,  34.0000,   0.3762,   0.2147,   0.6126,   0.3036,   1.4656,   1.4287,   2.5115,   0.0000,   0.0000
   3.0000,  35.0000,   0.3580,   0.2230,   0.5962,   0.3154,   1.4716,   1.4345,   2.5244,   0.0000,   0.0000
   3.0000,  36.0000,   0.3398,   0.2315,   0.5799,   0.3274,   1.4774,   1.4399,   2.5420,   0.0000,   0.0000
   3.0000,  37.0000,   0.3217,   0.2401,   0.5637,   0.3395,   1.4829,   1.4449,   2.5639,   0.0000,   0.0000
   3.0000,  38.0000,   0.3036,   0.2487,   0.5477,   0.3518,   1.4881,   1.4495,   2.5898,   0.0000,   0.0000
   3.0000,  39.0000,   0.2856,   0.2575,   0.5318,   0.3641,   1.4929,   1.4538,   2.6195,   0.0000,   0.0000
   3.0000,  40.0000,   0.2677,   0.2663,   0.5161,   0.3766,   1.4973,   1.4576,   2.6527,   0.0000,   0.0000
   3.0000,  41.0000,   0.2499,   0.2752,   0.5006,   0.3891,   1.5013,   1.4609,   2.6891,   0.0000,   0.0000
   3.0000,  42.0000,   0.2322,   0.2841,   0.4853,   0.4018,   1.5049,   1.4638,   2.7285,   0.0000,   0.0000
   3.0000,  43.0000,   0.2146,   0.2931,   0.4701,   0.4146,   1.5081,   1.4663,   2.7705,   0.0000,   0.0000
   3.0000,  44.0000,   0.1972,   0.3023,   0.4552,   0.4275,   1.5108,   1.4683,   2.8149,   0.0000,   0.0000
   3.0000,  45.0000,   0.1798,   0.3114,   0.4404,   0.4404,   1.5132,   1.4699,   2.8611,   0.0000,   0.0000
