   1.0000,  36.0000,   0.3330,   0.2135,   0.5588,   0.3019,   0.0007,   0.0654, 374.3283
   1.0000,  37.0000,   0.3145,   0.2223,   0.5423,   0.3143,   0.0007,   0.0644, 373.4067
   1.0000,  38.0000,   0.2961,   0.2311,   0.5260,   0.3268,   0.0007,   0.0635, 372.5910
   1.0000,  39.0000,   0.2778,   0.2400,   0.5099,   0.3394,   0.0007,   0.0628, 371.8786
   1.0000,  40.0000,   0.2596,   0.2490,   0.4940,   0.3521,   0.0007,   0.0622, 371.2675
   1.0000,  41.0000,   0.2415,   0.2580,   0.4782,   0.3649,   0.0007,   0.0616, 370.7557
   1.0000,  42.0000,   0.2235,   0.2672,   0.4627,   0.3778,   0.0006,   0.0612, 370.3419
   1.0000,  43.0000,   0.2057,   0.2764,   0.4473,   0.3908,   0.0006,   0.0609, 370.0247
   1.0000,  44.0000,   0.1879,   0.2856,   0.4321,   0.4040,   0.0006,   0.0607, 369.8032
   1.0000,  45.0000,   0.1703,   0.2950,   0.4172,   0.4172,   0.0006,   0.0605, 369.6770
   2.0000,   0.0000,   0.8068,   0.0248,   1.0057,   0.0351,   0.0010,   0.0948, 399.0621
   2.0000,   1.0000,   0.8063,   0.0250,   1.0053,   0.0354,   0.0010,   0.0948, 399.0805
   2.0000,   2.0000,   0.8048,   0.0257,   1.0038,   0.0363,   0.0010,   0.0949, 399.1356
   2.0000,   3.0000,   0.8022,   0.0267,   1.0014,   0.0377,   0.0010,   0.0950, 399.2276
   2.0000,   4.0000,   0.7986,   0.0281,   0.9980,   0.0397,   0.0010,   0.0952, 399.3570
   2.0000,   5.0000,   0.7941,   0.0299,   0.9937,   0.0423,   0.0010,   0.0954, 399.5244
   2.0000,   6.0000,   0.7885,   0.0321,   0.9884,   0.0454,   0.0010,   0.0957, 399.7303
   2.0000,   7.0000,   0.7820,   0.0347,   0.9822,   0.0491,   0.0010,   0.0960, 399.9758
   2.0000,   8.0000,   0.7745,   0.0377,   0.9752,   0.0533,   0.0010,   0.0964, 400.2618
   2.0000,   9.0000,   0.7661,   0.0410,   0.9673,   0.0580,   0.0010,   0.0968, 400.5896
   2.0000,  10.0000,   0.7568,   0.0447,   0.9585,   0.0632,   0.0010,   0.0973, 400.9605
   2.0000,  11.0000,   0.7467,   0.0487,   0.9490,   0.0689,   0.0010,   0.0979, 401.3763
   2.0000,  12.0000,   0.7358,   0.0531,   0.9387,   0.0751,   0.0010,   0.0985, 401.8386
   2.0000,  13.0000,   0.7241,   0.0578,   0.9277,   0.0817,   0.0010,   0.0992, 402.3495
   2.0000,  14.0000,   0.7116,   0.0627,   0.9159,   0.0887,   0.0010,   0.1000, 402.9112
